Date	Workout	HeroWod
20070719	complete twenty rounds of: 5 pull-ups 10 push-ups 15 squats	false
20070718	rest day	false
20070717	weighted pull-ups 1-1-1-1-1-1-1 reps	false
20070716	hang squat clean 1-1-1-1-1-1-1-1-1-1  reps	false
20070715	"""diane""21-15-9 reps of: 225 pound deadlift handstand push-ups"	true
20070714	rest day	false
20070713	bench press 1-1-1-1-1-1-1 reps	false
20070712	for time: 25 walking lunge steps 20 pull-ups 50 box jumps, 20 inch box 20 double-unders 25 ring dips 20 knees to elbows 30 kettlebell swings, 2 pood 30 sit-ups 20 hang squat cleans, 35 pound dumbells 25 back extensions 30 wall ball shots, 20 pound ball 3 rope climb ascents	false
20070711	back squat 1-1-1-1-1-1-1 reps	false
20070710	rest day	false
20070709	tabata sumo deadlift high pull, 45 pound barbell rest 1 minute tabata squat rest 1 minute tabata pull-up rest 1 minute tabata push-up rest 1 minute tabata sit-upthe tabata interval is 20 seconds of work followed by 10 seconds of rest for 8 intervals. tabata score is the least number of reps performed in any of the eight intervals.	false
20070708	"""cindy"" complete as many rounds in 20 minutes as you can of: 5 pull-ups 10 push-ups 15 squatsor""mary"" complete as many rounds in 20 minutes as you can of: 5 handstand push-ups 10 one legged squats, alternating 15 pull-ups"	true
20070707	"""isabel""for time: snatch 135 pounds, 30 reps"	true
20070706	rest day	false
20070705	row 1 k five rounds of: 25 pull-ups 135 pound push jerk, 7 reps	false
20070704	"""crossfit total""back squat, 1 rep shoulder press, 1 rep deadlift, 1 rep"	true
20070703	"""annie""50-40-30-20 and 10 rep rounds of: double-unders sit-ups"	true
20070702	rest day	false
20070701	30 muscle-ups for time	false
20070831	rest day	false
20070830	run 5k	false
20070829	with a continuously running clock do one muscle-up the first minute, two muscle-ups the second minute, three muscle-ups the third minute... continuing as long as you are able.use as many sets each minute as needed.	false
20070828	400 meter walking lunge	false
20070827	rest day	false
20070826	"""fran""three rounds, 21-15- and 9 reps, for time of: 95 pound thruster pull-ups"	true
20070825	deadlift 1-1-1-1-1-1-1 reps	false
20070824	five rounds for time of: 50 squats 30 pull-ups 15 handstand push-ups	false
20070823	rest day	false
20070822	shoulder press 5-5-5-5-5 reps	false
20070821	"""tabata something else""complete 32 intervals of 20 seconds of work followed by ten seconds of rest where the first 8 intervals are pull-ups, the second 8 are push-ups, the third 8 intervals are sit-ups, and finally, the last 8 intervals are squats. there is no rest between exercises."	true
20070820	front squat 3-3-3-3-3 reps	false
20070819	rest day	false
20070818	"""j.t.""21-15-9 reps of: handstand push-ups ring dips push-ups"	true
20070817	"""michael""three rounds for time of: run 800 meters 50 back extensions 50 sit-ups"	true
20070816	"""murph""for time: 1 mile run 100 pull-ups 200 push-ups 300 squats 1 mile runpartition the pull-ups, push-ups, and squats as needed. start and finish with a mile run. if you've got a twenty pound vest or body armor, wear it."	true
20070815	rest day	false
20070814	run 5k	false
20070813	50-40-30-20-10 rep rounds of:  l pull-ups double unders glute ham sit-ups back extensions	false
20080812	"""grace""135 pound clean and jerk, 30 reps"	true
20070811	rest day	false
20070810	shoulder press 1-1-1-1-1 reps push press 3-3-3-3-3 reps push jerk 5-5-5-5-5 reps	false
20070809	"""nicole""complete as many rounds in 20 minutes as you can of: run 400 meters max rep pull-ups"	true
20070808	back squat 3-3-3-3-3 reps	false
20070807	rest day	false
20070806	snatch 1-1-1-1-1-1-1 reps	false
20070805	"""elizabeth""21-15-9 reps of: clean 135 pounds ring dips"	true
20070804	run 5k	false
20070803	rest day	false
20070802	"""jason""for time: 100 squats 5 muscle-ups 75 squats 10 muscle-ups 50 squats 15 muscle-ups 25 squats 20 muscle-ups"	true
20070930	deadlift 1-1-1-1-1-1-1 reps	false
20070929	"""cindy"" complete as many rounds in 20 minutes as you can of: 5 pull-ups 10 push-ups 15 squatsor""mary"" complete as many rounds in 20 minutes as you can of: 5 handstand push-ups 10 one legged squats, alternating 15 pull-ups"	true
20070928	rest day	false
20070927	"""nicole""complete as many rounds in 20 minutes as you can of: run 400 meters max rep pull-ups"	true
20070926	run 5k	false
20070925	five rounds for time of:  95 pound sumo deadlift high-pull, 15 reps 95 pound thruster, 15 reps	false
20070924	rest day	false
20070923	30 muscle-ups for time	false
20070922	"""isabel""for time: snatch 135 pounds, 30 reps"	true
20070921	"""grace""135 pound clean and jerk, 30 reps"	true
20070920	rest day	false
20070919	"""michael""three rounds for time of: run 800 meters 50 back extensions 50 sit-ups"	true
20070918	for time: row 2k 50 wall-ball shots, 20 pound ball row 1k 35 wall-ball shots, 20 pound ball row 500 meters 20 wall-ball shots, 20 pound ball	false
20070917	"""diane""21-15-9 reps of: 225 pound deadlift handstand push-ups"	true
20070916	rest day	false
20070915	power clean 3-3-3-3-3 reps	false
20070914	three rounds for time of: 50 double-unders 75 squats	false
20070913	three rounds, 15-12-and 9 reps, for time of: 135 pound barbell thrusters 45 pound weighted pull-upsfor weighted pull-ups, placing a 45 pound dumbbell between the legs above crossed ankles works great.	false
20070912	rest day	false
20070911	three rounds for time of: 50 pull-ups 185 pound deadlift, 21 reps	false
20070910	shoulder press 1-1-1-1-1 reps push press 3-3-3-3-3 reps push jerk 5-5-5-5-5 reps	false
20070909	front squat 1-1-1-1-1-1-1 reps	false
20070908	rest day	false
20070907	for time: 50 box jump, 24 inch box 50 jumping pull-ups 50 kettlebell swings, 1 pood walking lunge, 50 steps 50 knees to elbows 50 push press, 45 pounds 50 back extensions 50 wall ball shots, 20 pound ball 50 burpees 50 double unders	false
20070906	"""helen""three rounds for time: run 400 meters 1 1/2 pood kettlebell x 21 swings (or 55 pound dumbbell swing) 12 pull-ups"	true
20070905	"""elizabeth""21-15-9 reps of: clean 135 pounds ring dips"	true
20070904	rest day	false
20070903	"""nancy""five rounds for time of: 400 meter run 95 pound overhead squat, 15 reps"	true
20070902	five rounds for time of: 30 glute-ham sit-ups 25 back extensions	false
20070901	"""crossfit total""back squat, 1 rep shoulder press, 1 rep deadlift, 1 rep"	true
20071031	front squat 5-5-5-5-5 reps	false
20071030	rest day	false
20071029	with a continuously running clock do one pull-up the first minute, two pull-ups the second minute, three pull-ups the third minute... continuing as long as you are able.use as many sets each minute as needed.	false
20071028	"for time: 50 ring dips run 400 meters 50 push-ups run 400 meters 50 handstand push-ups run 400 meterspush-ups are honest push-ups. handstand push-ups are ""nose to floor""."	false
20071027	clean 1-1-1-1-1-1-1-1-1-1 reps	false
20071026	rest day	false
20071025	"""michael""three rounds for time of: run 800 meters 50 back extensions 50 sit-ups"	true
20071024	"""tabata something else""complete 32 intervals of 20 seconds of work followed by ten seconds of rest where the first 8 intervals are pull-ups, the second 8 are push-ups, the third 8 intervals are sit-ups, and finally, the last 8 intervals are squats. there is no rest between exercises."	true
20071023	"""lynne""five rounds for max reps of: body weight bench press pull-ups"	true
20071022	rest day	false
20071021	21, 15, and 9 rep rounds for time of:  95 pound squat clean l pull-ups 95 pound thruster handstand push-ups	false
20071020	"""crossfit total""back squat, 1 rep shoulder press, 1 rep deadlift, 1 rep"	true
20071019	run 10 k	false
20071018	rest day	false
20071017	"""fran""three rounds, 21-15- and 9 reps, for time of: 95 pound thruster pull-ups"	true
20071016	run 10 k	false
20071015	"""helen""three rounds for time: run 400 meters 1 1/2 pood kettlebell x 21 swings (or 55 pound dumbbell swing) 12 pull-ups"	true
20071014	rest day	false
20071013	"""mary""complete as many rounds as possible in twenty minutes of: 5 handstand push-ups 10 one legged squats 15 pull-ups"	true
20071012	"""murph""for time: 1 mile run 100 pull-ups 200 push-ups 300 squats 1 mile runpartition the pull-ups, push-ups, and squats as needed. start and finish with a mile run. if you've got a twenty pound vest or body armor, wear it."	true
20071011	"""linda""10-9-8-7-6-5-4-3-2-1 reps of the triplet:deadlift: 1 1/2 body weight bench press: body weight clean: 3/4 body weightset up three bars and storm through for time."	true
20071010	rest day	false
20071009	five rounds for time of: 50 squats 100 rope jumps	false
20071008	weighted pull-ups 1-1-1-1-1-1-1 reps	false
20071007	"""j.t.""21-15-9 reps of: handstand push-ups ring dips push-ups"	true
20071006	rest day	false
20071005	for time: run 400 meters 75 pound powerclean, 50 reps 40 l pull-ups run 400 meters 75 pound powerclean, 40 reps 30 l pull-ups run 400 meters 75 pound powerclean, 30 reps 20 l pull-ups run 400 meters	false
20071004	back squat 3-3-3-3-3 reps	false
20071003	for time: run 400 meters 60 wall-ball shots, 20 pound ball 30 handstand push-ups run 400 meters 40 wall-ball shots, 20 pound ball 20 handstand push-ups run 400 meters 30 wall-ball shots, 20 pound ball 15 handstand push-ups run 400 meters	false
20071002	rest day	false
20071001	three rounds for time of:  35 double-unders 95 pound thrusters, 25 reps 15 pull-ups	false
20071130	with a continuously running clock do one pull-up the first minute, two pull-ups the second minute, three pull-ups the third minute... continuing as long as you are able.use as many sets each minute as needed.	false
20071129	run 5k	false
20071128	"""crossfit total""back squat, 1 rep shoulder press, 1 rep deadlift, 1 rep"	true
20071127	rest day	false
20071126	weighted pull-ups 1-1-1-1-1-1-1 reps	false
20071125	"""elizabeth""21-15-9 reps of: clean 135 pounds ring dips"	true
20071124	"""nancy""five rounds for time of: 400 meter run 95 pound overhead squat, 15 reps"	true
20071123	rest day	false
20071122	30 muscle-ups for time	false
20071121	"""helen""three rounds for time: run 400 meters 1 1/2 pood kettlebell x 21 swings (or 55 pound dumbbell swing) 12 pull-ups"	true
20071120	clean and jerk 3-3-3-3-3 reps	false
20071119	rest day	false
20071118	for time: 50 box jump, 24 inch box 50 jumping pull-ups 50 kettlebell swings, 1 pood walking lunge, 50 steps 50 knees to elbows 50 push press, 45 pounds 50 back extensions 50 wall ball shots, 20 pound ball 50 burpees 50 double unders	false
20071117	"""michael""three rounds for time of: run 800 meters 50 back extensions 50 sit-ups"	true
20071116	"""fran""three rounds, 21-15- and 9 reps, for time of: 95 pound thruster pull-ups"	true
20071115	rest day	false
20071114	"""linda""10-9-8-7-6-5-4-3-2-1 reps of the triplet:deadlift: 1 1/2 body weight bench press: body weight clean: 3/4 body weightset up three bars and storm through for time."	true
20071113	7 rounds for time of: 95 pound sumo-deadlift high-pull, 10 reps 10 ring dips	false
20071112	complete as many rounds as you can in twenty minutes of: 5 handstand push-ups 10 l pull-ups 15 steps, walking lunge	false
20071111	rest day	false
20071110	row 1000 meters 25 double-unders row 750 meters 50 double-unders row 500 meters 100 double-unders	false
20071109	"""cindy"" complete as many rounds in 20 minutes as you can of: 5 pull-ups 10 push-ups 15 squatsor""mary"" complete as many rounds in 20 minutes as you can of: 5 handstand push-ups 10 one legged squats, alternating 15 pull-ups"	true
20071108	deadlift 3-3-3-3-3 reps	false
20071107	rest day	false
20071106	back squat 1-1-1-1-1-1-1 reps	false
20071105	four rounds for time: run 400 meters rest 2 minutes	false
20071104	"""nasty girls""3 rounds for time of: 50 squats 7 muscle-ups 135 pound hang power cleans, 10 reps"	true
20071103	rest day	false
20071102	"""isabel""for time: snatch 135 pounds, 30 reps"	true
20071101	"""diane""21-15-9 reps of: 225 pound deadlift handstand push-ups"	true
20071231	"""helen""three rounds for time: run 400 meters 1 1/2 pood kettlebell x 21 swings (or 55 pound dumbbell swing) 12 pull-ups"	true
20071230	5 rounds for time of: 500 meter row 50 squats 30 back extensions	false
20071229	rest day	false
20071228	run 5k	false
20071227	"""barbara""five rounds, each for time of: 20 pull-ups 30 push-ups 40 sit-ups 50 squatsrest precisely three minutes between each round."	true
20071226	"""crossfit total""back squat, 1 rep shoulder press, 1 rep deadlift, 1 rep"	true
20071225	rest day	false
20071224	for time: 150 burpees	false
20071223	complete 3 rounds for time of: row 500 meters bodyweight bench press, 30 reps	false
20071222	"""joshie""complete three rounds for time of: 40 pound dumbbell snatch, 21 reps, right arm 21 l pull-ups 40 pound dumbbell snatch, 21 reps, left arm 21 l pull-ups"	true
20071221	rest day	false
20071220	run or row 5k	false
20071219	"""badger""complete three rounds for time of: 95 pound squat clean, 30 reps 30 pull-ups run 800 meters"	true
20071218	"""fran""three rounds, 21-15- and 9 reps, for time of: 95 pound thruster pull-ups"	true
20071217	rest day	false
20071216	400 meter walking lunge	false
20071215	weighted pull-ups 1-1-1-1-1-1-1 reps	false
20071214	shoulder press 1-1-1-1-1 reps push press 3-3-3-3-3 reps push jerk 5-5-5-5-5 reps	false
20071213	rest day	false
20071212	back squat 5-3-3-3-1-1-1-1-1 reps	false
20071211	"""angie""for time: 100 pull-ups 100 push-ups 100 sit-ups 100 squats"	true
20071210	push jerk 3-3-3-3-3-3-3 reps	false
20071209	rest day	false
20071208	deadlift 3-3-3-3-3 reps	false
20071207	"""lynne""five rounds for max reps of: body weight bench press pull-ups"	true
20071206	five rounds for time of: run 400 meters 75 pound sumo deadlift high-pull, 21 reps 75 pound thruster, 21 reps	false
20071205	rest day	false
20071204	front squat 5-5-5-5-5 reps	false
20071203	"""michael""three rounds for time of: run 800 meters 50 back extensions 50 sit-ups"	true
20071202	5 minutes of double unders 5 minutes of 95 lb clean and push jerk 3 minutes of double unders 3 mintutes of 95 lb clean and push jerk 1 minute of double unders 1 minute of 95 lb clean and push jerk	false
20071201	rest day	false
20080131	three rounds for time of: 225 deadlift, 15 reps 15 handstand push-ups 15 pull-ups 95 pound thruster, 15 reps	false
20080130	rest day	false
20080129	"""grace""135 pound clean and jerk, 30 reps"	true
